fecha,trigo,maiz,soja,valor_usd,trigo_usd,maiz_usd,soja_usd
2025-03-13,224000.0,207500.0,320000.0,1067.0,209.93439550140582,194.4704779756326,299.9062792877226
2025-03-14,230000.0,207000.0,320000.0,1068.5,215.2550304164717,193.72952737482453,299.4852597098737
2025-03-17,230000.0,206500.0,321000.0,1068.5,215.2550304164717,193.26158165652785,300.421151146467
2025-03-18,233000.0,207400.0,325000.0,1069.0,217.96071094480823,194.01309635173058,304.022450888681
2025-03-19,236000.0,208500.0,327500.0,1069.75,220.61229259172703,194.90535171769105,306.1462958635195
2025-03-20,235000.0,210000.0,328000.0,1069.5,219.72884525479196,196.35343618513323,306.6853669939224
2025-03-21,235500.0,210000.0,327500.0,1071.5,219.78534764349044,195.9869342043864,305.64629024731687
2025-03-25,235000.0,209000.0,330500.0,1071.75,219.2675530674131,195.00816421740146,308.3741544203406
2025-03-26,235000.0,210000.0,340000.0,1071.75,219.2675530674131,195.94121763470957,317.2381618847679
2025-03-27,235000.0,209000.0,343000.0,1072.25,219.16530659827467,194.91723012357193,319.88808580088596
2025-03-28,235000.0,208000.0,343000.0,1073.5,218.91010712622264,193.7587331159758,319.5156031672101
2025-03-31,235000.0,210000.0,343000.0,1074.0,218.80819366852887,195.53072625698323,319.366852886406
2025-04-01,235000.0,210000.0,315000.0,1074.75,218.6555012793673,195.39427773900908,293.0914166085136
2025-04-03,235000.0,213500.0,315000.0,1075.0,218.6046511627907,198.6046511627907,293.0232558139535
2025-04-04,235000.0,214500.0,310000.0,1076.0,218.40148698884758,199.34944237918216,288.10408921933083
2025-04-07,235000.0,215000.0,310000.0,1076.0,218.40148698884758,199.81412639405204,288.10408921933083
2025-04-08,235000.0,218000.0,320000.0,1076.25,218.35075493612078,202.55516840882694,297.32868757259
2025-04-09,239900.0,222000.0,324000.0,1077.25,222.69668136458574,206.08029705268044,300.76583894174985
2025-04-10,239000.0,224500.0,325000.0,1077.0,221.91272051996285,208.4493964716806,301.7641597028784
2025-04-11,239000.0,225000.0,330000.0,1078.0,221.70686456400742,208.71985157699444,306.1224489795918
2025-04-14,240000.0,230000.0,330000.0,1198.0,200.3338898163606,191.98664440734558,275.4590984974958
2025-04-15,248000.0,237500.0,335000.0,1200.0,206.66666666666666,197.91666666666666,279.1666666666667
2025-04-16,248000.0,232000.0,317500.0,1135.0,218.5022026431718,204.40528634361235,279.73568281938327
2025-04-21,227850.0,216000.0,302500.0,1094.0,208.27239488117002,197.44058500914076,276.50822669104207
2025-04-22,228500.0,220000.0,304500.0,1104.0,206.9746376811594,199.2753623188406,275.8152173913044
2025-04-23,236000.0,227000.0,308000.0,1160.0,203.44827586206895,195.68965517241378,265.51724137931035
2025-04-24,240000.0,231000.0,315000.0,1174.0,204.42930153321976,196.76320272572403,268.31345826235093
2025-04-25,243000.0,233000.0,310000.0,1169.5,207.78110303548524,199.23044035912784,265.07054296708
2025-04-28,235000.0,231000.0,310000.0,1178.0,199.490662139219,196.09507640067912,263.1578947368421
2025-04-29,233000.0,228000.0,302000.0,1165.0,200.0,195.70815450643778,259.2274678111588
2025-04-30,233000.0,228000.0,290000.0,1170.0,199.14529914529913,194.87179487179486,247.86324786324786
2025-05-05,231000.0,221000.0,308000.0,1200.0,192.5,184.16666666666666,256.6666666666667
2025-05-06,234000.0,223500.0,316500.0,1194.0,195.97989949748742,187.1859296482412,265.0753768844221
2025-05-07,220800.0,210000.0,303000.0,1124.0,196.44128113879003,186.83274021352312,269.5729537366548
2025-05-08,221000.0,204000.0,300000.0,1114.0,198.3842010771993,183.12387791741472,269.29982046678634
2025-05-09,225400.0,207000.0,310000.0,1136.0,198.41549295774647,182.21830985915494,272.88732394366195
2025-05-12,222400.0,207000.0,310000.0,1132.0,196.46643109540636,182.86219081272085,273.85159010600705
2025-05-13,220000.0,206000.0,304000.0,1125.5,195.46868058640604,183.0297645490893,270.1021768103065
2025-05-14,224000.0,208000.0,305000.0,1132.0,197.87985865724383,183.74558303886926,269.434628975265
2025-05-15,224500.0,211000.0,308000.0,1138.0,197.27592267135324,185.41300527240773,270.6502636203866
2025-05-16,224000.0,213000.0,311500.0,1142.0,196.14711033274955,186.51488616462348,272.76707530647985
2025-05-19,225000.0,210000.0,312500.0,1141.0,197.1954425942156,184.04907975460122,273.8825591586328
2025-05-20,226700.0,212000.0,315000.0,1142.5,198.42450765864334,185.55798687089717,275.7111597374179
2025-05-21,228500.0,213000.0,315000.0,1146.0,199.3891797556719,185.86387434554973,274.869109947644
2025-05-22,227000.0,210000.0,314000.0,1135.5,199.91193306913254,184.94055482166448,276.5301629238221
2025-05-23,225000.0,206000.0,307500.0,1133.5,198.5002205558006,181.73797970886633,271.2836347595942
2025-05-26,226800.0,207000.0,311000.0,1143.0,198.4251968503937,181.10236220472441,272.0909886264217
2025-05-27,228500.0,210800.0,314000.0,1156.0,197.6643598615917,182.35294117647058,271.62629757785464
2025-05-28,230000.0,210000.0,310000.0,1160.0,198.27586206896552,181.0344827586207,267.2413793103448
2025-05-29,234800.0,209700.0,317000.0,1183.0,198.47844463229077,177.26120033812342,267.9628064243449
2025-05-30,235800.0,209000.0,320000.0,1188.0,198.4848484848485,175.92592592592592,269.36026936026934
2025-06-02,234300.0,205000.0,320000.0,1180.5,198.47522236340535,173.6552308343922,271.07157983905125
2025-06-03,234900.0,205200.0,322500.0,1184.0,198.39527027027026,173.3108108108108,272.3817567567568
2025-06-04,235300.0,205000.0,323000.0,1185.5,198.4816533108393,172.92281737663433,272.45887811050187
2025-06-05,236400.0,206500.0,323500.0,1191.0,198.48866498740554,173.3837111670865,271.6204869857263
2025-06-06,235300.0,203700.0,321300.0,1185.5,198.4816533108393,171.82623365668493,271.0248840151835
2025-06-09,234000.0,202900.0,320000.0,1185.0,197.46835443037975,171.22362869198312,270.042194092827
2025-06-10,235500.0,202800.0,320800.0,1188.5,198.14892721918383,170.63525452250735,269.9200673117375
2025-06-11,232250.0,205000.0,326000.0,1182.0,196.48900169204737,173.43485617597293,275.8037225042301
2025-06-12,232850.0,205000.0,323800.0,1185.0,196.49789029535864,172.9957805907173,273.2489451476793
2025-06-13,232500.0,205500.0,327000.0,1182.0,196.7005076142132,173.85786802030458,276.6497461928934
2025-06-17,230200.0,201000.0,326900.0,1160.0,198.44827586206895,173.27586206896552,281.8103448275862
2025-06-18,226700.0,198000.0,318200.0,1142.5,198.42450765864334,173.30415754923413,278.5120350109409
2025-06-19,230600.0,200000.0,319400.0,1162.0,198.4509466437177,172.1170395869191,274.87091222030983
2025-06-23,232400.0,202000.0,319500.0,1171.0,198.46285226302305,172.50213492741247,272.84372331340734
2025-06-24,233100.0,200000.0,323000.0,1174.5,198.46743295019158,170.28522775649213,275.0106428267348
2025-06-25,236500.0,201000.0,321000.0,1191.5,198.4892992026857,168.6949223667646,269.4083088543852
2025-06-26,236100.0,201800.0,321000.0,1189.5,198.48675914249685,169.651113913409,269.8612862547289
2025-06-27,236000.0,201500.0,321000.0,1189.0,198.4861227922624,169.47014297729183,269.97476871320436
2025-06-30,238600.0,202100.0,321000.0,1205.0,198.00829875518673,167.71784232365144,266.3900414937759
2025-07-01,240000.0,203000.0,321000.0,1222.0,196.39934533551556,166.12111292962356,262.68412438625205
2025-07-02,241500.0,204000.0,315000.0,1229.0,196.50122050447519,165.9886086248983,256.30593978844587
2025-07-03,241950.0,208700.0,315000.0,1231.0,196.54752233956134,169.5369618196588,255.88952071486597
2025-07-04,243700.0,206000.0,315000.0,1240.0,196.53225806451613,166.1290322580645,254.03225806451613
2025-07-07,244700.0,210000.0,315000.0,1264.0,193.59177215189874,166.13924050632912,249.20886075949366
2025-07-08,243000.0,208500.0,315000.0,1255.0,193.62549800796813,166.13545816733068,250.996015936255
2025-07-10,243000.0,211820.0,320000.0,1255.0,193.62549800796813,168.78087649402391,254.9800796812749
2025-07-11,245000.0,213000.0,323000.0,1261.5,194.21323820848195,168.84661117717005,256.0443915973048
2025-07-14,250000.0,215900.0,330000.0,1280.0,195.3125,168.671875,257.8125
2025-07-15,246400.0,218000.0,330000.0,1260.0,195.55555555555554,173.015873015873,261.9047619047619
2025-07-16,249700.0,219900.0,330000.0,1261.0,198.0174464710547,174.38540840602695,261.69706582077714
2025-07-17,251500.0,221000.0,335000.0,1274.0,197.40973312401883,173.46938775510205,262.9513343799058
2025-07-18,255200.0,222000.0,340000.0,1286.0,198.4447900466563,172.62830482115086,264.38569206842925
2025-07-21,253200.0,218000.0,338500.0,1275.0,198.58823529411765,170.98039215686273,265.4901960784314
2025-07-22,253500.0,216000.0,336000.0,1256.5,201.7508953442101,171.90608834062874,267.40947075208913
2025-07-23,252500.0,222000.0,340000.0,1258.5,200.6356773937227,176.4004767580453,270.16289233214144
2025-07-24,256000.0,226100.0,341500.0,1272.0,201.25786163522014,177.75157232704402,268.47484276729557
2025-07-25,256000.0,226100.0,345000.0,1280.0,200.0,176.640625,269.53125
2025-07-28,260000.0,227600.0,360000.0,1295.0,200.77220077220076,175.75289575289574,277.992277992278
2025-07-29,259000.0,227600.0,365000.0,1291.0,200.61967467079782,176.29744384198295,282.72656855151047
2025-07-30,263800.0,227600.0,370000.0,1315.0,200.60836501901142,173.07984790874525,281.3688212927757
2025-07-31,275500.0,244350.0,385000.0,1374.0,200.50946142649198,177.83842794759826,280.2037845705968
2025-08-01,273800.0,241200.0,389000.0,1364.0,200.733137829912,176.83284457478007,285.1906158357771
2025-08-04,273000.0,241100.0,395000.0,1360.0,200.73529411764707,177.27941176470588,290.44117647058823
2025-08-05,268800.0,237500.0,392000.0,1338.5,200.82181546507283,177.43742995890923,292.8651475532312
2025-08-06,268000.0,232800.0,390000.0,1332.0,201.2012012012012,174.77477477477478,292.7927927927928
2025-08-07,266800.0,231800.0,390300.0,1326.5,201.13079532604598,174.74557105163964,294.23294383716546
2025-08-08,269985.0,233100.0,390000.0,1326.0,203.60859728506787,175.79185520361992,294.11764705882354
2025-08-11,266540.0,229770.0,385000.0,1322.0,201.61875945537065,173.80484114977307,291.2254160363086
2025-08-12,265000.0,227000.0,390000.0,1317.5,201.13851992409866,172.29601518026564,296.01518026565464
2025-08-13,264700.0,226900.0,390000.0,1313.0,201.5993907083016,172.8103579588728,297.029702970297
2025-08-14,262000.0,224600.0,384000.0,1300.0,201.53846153846155,172.76923076923077,295.38461538461536
2025-08-18,260650.0,227000.0,380000.0,1293.0,201.58546017014694,175.56071152358857,293.8901778808971
2025-08-19,260550.0,225300.0,380500.0,1292.5,201.58607350096713,174.31334622823985,294.39071566731144
2025-08-20,262270.0,226500.0,385000.0,1301.0,201.59108378170637,174.0968485780169,295.9262106072252
2025-08-21,265120.0,229200.0,390000.0,1315.0,201.61216730038024,174.29657794676805,296.5779467680608
2025-08-22,266200.0,230500.0,392000.0,1321.0,201.51400454201362,174.4890234670704,296.7448902346707
2025-08-25,274000.0,237450.0,400000.0,1362.0,201.17474302496328,174.33920704845815,293.68575624082234
2025-08-26,272200.0,235800.0,400000.0,1356.5,200.6634721710284,173.82970880943606,294.87652045705863
2025-08-27,270000.0,230500.0,394000.0,1349.5,200.07410151908115,170.80400148203037,291.95998517969616
2025-08-28,265500.0,227700.0,387000.0,1333.0,199.1747936984246,170.81770442610653,290.3225806451613
2025-08-29,266600.0,233275.0,389000.0,1342.0,198.65871833084947,173.8263785394933,289.86587183308495
2025-09-01,273000.0,240000.0,395000.0,1372.0,198.9795918367347,174.9271137026239,287.9008746355685
2025-09-02,271000.0,237000.0,400000.0,1361.0,199.1182953710507,174.13666421748715,293.9015429831007
2025-09-03,270500.0,237000.0,395000.0,1361.5,198.67792875504958,174.07271391847226,290.1211898641205
2025-09-04,271000.0,238000.0,400000.0,1362.5,198.89908256880733,174.67889908256882,293.57798165137615
2025-09-05,270000.0,242300.0,400000.0,1355.0,199.2619926199262,178.81918819188192,295.2029520295203
2025-09-08,281000.0,242300.0,410000.0,1409.0,199.43222143364088,171.96593328601844,290.986515259049
2025-09-09,282500.0,248000.0,415000.0,1416.5,199.43522767384397,175.0794211083657,292.9756441934345
2025-09-10,282900.0,249000.0,420000.0,1423.5,198.7355110642782,174.9209694415174,295.04741833508956
2025-09-11,284600.0,250500.0,425000.0,1432.0,198.74301675977654,174.93016759776538,296.7877094972067
2025-09-12,281600.0,254900.0,435000.0,1453.0,193.805918788713,175.43014452856158,299.3805918788713
2025-09-15,284000.0,257500.0,440000.0,1467.0,193.59236537150647,175.52828902522154,299.931833674165
2025-09-16,281800.0,263000.0,440000.0,1469.0,191.83117767188563,179.03335602450647,299.52348536419333
2025-09-17,281300.0,263800.0,440000.0,1474.5,190.77653441844694,178.9081044421838,298.4062394031875
2025-09-18,281300.0,264000.0,440000.0,1474.5,190.77653441844694,179.0437436419125,298.4062394031875
2025-09-19,278540.0,263900.0,439800.0,1475.0,188.8406779661017,178.91525423728814,298.1694915254237
2025-09-22,279000.0,258800.0,505000.0,1408.0,198.1534090909091,183.8068181818182,358.66477272727275
2025-09-23,272000.0,258400.0,493000.0,1369.0,198.68517165814464,188.7509130752374,360.11687363038715
2025-09-24,265700.0,250000.0,461000.0,1337.5,198.65420560747663,186.9158878504673,344.67289719626166
2025-09-25,264000.0,250000.0,449500.0,1337.0,197.45699326851158,186.98578908002992,336.2004487658938
2025-09-26,263000.0,250000.0,453000.0,1326.0,198.34087481146304,188.5369532428356,341.6289592760181
2025-09-29,262000.0,242000.0,475000.0,1360.0,192.64705882352942,177.94117647058823,349.2647058823529
2025-09-30,266000.0,246780.0,480000.0,1380.0,192.7536231884058,178.82608695652175,347.82608695652175
2025-10-01,275730.0,248800.0,495000.0,1423.0,193.76669009135628,174.8418833450457,347.8566408995081
2025-10-02,276020.0,250540.0,499800.0,1424.5,193.76623376623377,175.87925587925588,350.85995085995086
2025-10-03,281700.0,250000.0,495000.0,1424.5,197.75359775359775,175.5001755001755,347.4903474903475
2025-10-06,281700.0,251000.0,495000.0,1430.0,196.993006993007,175.52447552447552,346.15384615384613
2025-10-07,268000.0,251500.0,494600.0,1429.5,187.4781392095138,175.93564183280867,345.9951031829311
2025-10-08,262885.0,251000.0,494800.0,1430.0,183.83566433566435,175.52447552447552,346.013986013986
2025-10-09,262500.0,249700.0,499500.0,1420.0,184.85915492957747,175.8450704225352,351.76056338028167
2025-10-13,252000.0,237180.0,464800.0,1349.0,186.80504077094145,175.8191252779837,344.55151964418087
2025-10-14,247000.0,239000.0,464000.0,1360.0,181.61764705882354,175.73529411764707,341.1764705882353
2025-10-15,250500.0,242700.0,470000.0,1380.0,181.52173913043478,175.8695652173913,340.57971014492756
2025-10-16,254900.0,250500.0,470000.0,1402.0,181.811697574893,178.67332382310985,335.23537803138373
2025-10-17,265100.0,259400.0,480000.0,1450.0,182.82758620689654,178.89655172413794,331.0344827586207
2025-10-20,270000.0,262200.0,475000.0,1475.0,183.05084745762713,177.76271186440678,322.03389830508473
2025-10-21,272500.0,265200.0,480000.0,1490.5,182.82455551828247,177.9268701777927,322.03958403220395
2025-10-22,272300.0,266000.0,480000.0,1489.0,182.87441235728676,178.6433848220282,322.3640026863667
2025-10-23,268000.0,264600.0,480000.0,1479.0,181.20351588911427,178.90466531440163,324.54361054766736
2025-10-24,266940.0,266940.0,480000.0,1492.0,178.9142091152815,178.9142091152815,321.71581769436995
2025-10-27,257400.0,256700.0,480000.0,1435.0,179.37282229965157,178.88501742160278,334.49477351916374
2025-10-28,270285.0,265200.0,490000.0,1470.0,183.8673469387755,180.40816326530611,333.3333333333333
2025-10-29,263300.0,259714.0,481000.0,1436.0,183.35654596100278,180.85933147632312,334.958217270195
2025-10-30,264365.0,259360.0,475000.0,1438.0,183.8421418636996,180.3616133518776,330.31988873435324
2025-10-31,265600.0,261000.0,480000.0,1445.0,183.80622837370242,180.62283737024222,332.1799307958477
2025-11-03,269000.0,268100.0,490000.0,1482.0,181.5114709851552,180.90418353576248,330.63427800269903
2025-11-04,263000.0,262000.0,480000.0,1454.0,180.88033012379643,180.19257221458048,330.12379642365886
2025-11-05,264070.0,265500.0,483500.0,1452.0,181.866391184573,182.8512396694215,332.9889807162534
2025-11-07,255200.0,257300.0,476500.0,1415.0,180.35335689045937,181.8374558303887,336.74911660777383
2025-11-10,254800.0,257300.0,480000.0,1420.5,179.37346004927844,181.13340373108062,337.909186906019
2025-11-11,253425.0,254150.0,480000.0,1413.0,179.3524416135881,179.86553432413305,339.70276008492567
2025-11-12,254650.0,258150.0,480000.0,1412.0,180.3470254957507,182.82577903682719,339.94334277620396
2025-11-13,254250.0,258500.0,486000.0,1406.0,180.8321479374111,183.85490753911807,345.6614509246088
2025-11-14,254000.0,258000.0,478000.0,1403.0,181.04062722736992,183.89166072701354,340.69850320741267
2025-11-17,250100.0,250800.0,484000.0,1387.0,180.31723143475125,180.82191780821918,348.95457822638787
2025-11-18,250380.0,257300.0,485000.0,1400.0,178.84285714285716,183.78571428571428,346.42857142857144
2025-11-19,244500.0,258500.0,480000.0,1406.5,173.8357625311056,183.78954852470673,341.2726626377533
2025-11-20,235500.0,261000.0,480000.0,1425.0,165.26315789473685,183.1578947368421,336.8421052631579
2025-11-25,234000.0,266100.0,490000.0,1447.5,161.6580310880829,183.8341968911917,338.51468048359243
2025-11-26,232600.0,274400.0,500000.0,1453.5,160.02751977984175,188.7856897144823,343.9972480220158
2025-11-27,237800.0,273800.0,500000.0,1450.0,164.0,188.82758620689654,344.82758620689657
2025-11-28,238000.0,274075.0,500000.0,1451.5,163.96830864622805,188.82190837065104,344.47123665173956
2025-12-01,239450.0,271190.0,500000.0,1451.5,164.9672752325181,186.8343093351705,344.47123665173956
2025-12-02,247200.0,273000.0,500000.0,1455.0,169.89690721649484,187.62886597938143,343.64261168384877
2025-12-03,242590.0,272900.0,495000.0,1453.0,166.9580178940124,187.81830695113558,340.6744666207846
2025-12-04,241000.0,272650.0,494000.0,1444.0,166.89750692520775,188.81578947368422,342.10526315789474
2025-12-05,235000.0,270940.0,490000.0,1435.0,163.76306620209058,188.80836236933797,341.4634146341463
2025-12-09,245000.0,275000.0,490000.0,1442.0,169.90291262135923,190.70735090152567,339.80582524271847
2025-12-10,240000.0,275000.0,496000.0,1437.5,166.95652173913044,191.30434782608697,345.04347826086956
2025-12-11,241100.0,275000.0,500000.0,1436.0,167.89693593314763,191.5041782729805,348.18941504178275
2025-12-12,243000.0,276500.0,497000.0,1441.0,168.63289382373353,191.88063844552394,344.89937543372656
2025-12-15,244400.0,275900.0,497500.0,1438.5,169.89920055613487,191.79701077511297,345.84636774417794
2025-12-16,246600.0,274000.0,495000.0,1451.0,169.95175740868368,188.8352860096485,341.14403859407304
2025-12-17,249500.0,273980.0,490000.0,1451.0,171.95037904893178,188.82150241212958,337.69813921433496
2025-12-18,252350.0,275400.0,494000.0,1451.0,173.9145416953825,189.8001378359752,340.4548587181254
2025-12-19,255000.0,274000.0,492000.0,1450.0,175.86206896551724,188.9655172413793,339.3103448275862
2025-12-22,259740.0,274170.0,494500.0,1452.0,178.88429752066116,188.82231404958677,340.56473829201104
2025-12-23,259560.0,276864.0,495000.0,1451.0,178.88352860096487,190.8090971743625,341.14403859407304
2025-12-26,259830.0,281480.0,500000.0,1452.5,178.88468158347678,193.79001721170397,344.2340791738382
2025-12-29,260640.0,282360.0,498000.0,1457.0,178.88812628689087,193.79547014413177,341.79821551132466
2025-12-30,260280.0,281970.0,500000.0,1455.0,178.88659793814432,193.79381443298968,343.64261168384877
2026-01-02,264000.0,293000.0,498000.0,1475.0,178.98305084745763,198.64406779661016,337.6271186440678
2026-01-05,263700.0,292000.0,500000.0,1470.0,179.3877551020408,198.63945578231292,340.13605442176873
2026-01-06,262800.0,291700.0,504830.0,1467.5,179.0800681431005,198.77342419080068,344.0068143100511
2026-01-07,262000.0,290200.0,504900.0,1460.0,179.45205479452054,198.76712328767124,345.82191780821915
2026-01-08,263000.0,290500.0,505000.0,1464.0,179.6448087431694,198.42896174863387,344.94535519125685
2026-01-09,262800.0,291200.0,505000.0,1465.0,179.38566552901023,198.77133105802048,344.70989761092153
2026-01-12,263900.0,291700.0,505000.0,1467.5,179.8296422487223,198.77342419080068,344.1226575809199
2026-01-13,256300.0,282000.0,500000.0,1457.0,175.90940288263556,193.5483870967742,343.17089910775564
2026-01-14,257000.0,278700.0,500000.0,1453.0,176.87543014452856,191.8100481761872,344.1156228492774
2026-01-15,254200.0,276400.0,495000.0,1441.0,176.40527411519778,191.81124219292158,343.51145038167937
2026-01-16,253000.0,274300.0,485000.0,1430.0,176.92307692307693,191.8181818181818,339.16083916083915
2026-01-19,252400.0,270845.0,485000.0,1434.5,175.94980829557338,188.80794701986756,338.09689787382365
2026-01-20,252400.0,268000.0,485500.0,1434.5,175.94980829557338,186.82467758800976,338.4454513767863
2026-01-21,250900.0,267200.0,480500.0,1430.5,175.39321915414192,186.78783642083187,335.8965396714436
2026-01-22,250700.0,266400.0,479900.0,1429.5,175.37600559636238,186.3588667366212,335.7117873382301
2026-01-23,252000.0,268000.0,475000.0,1433.0,175.85484996510817,187.0202372644801,331.4724354501047
2026-01-26,253600.0,269300.0,470000.0,1437.5,176.41739130434783,187.33913043478262,326.95652173913044
2026-01-27,255100.0,271600.0,475000.0,1442.5,176.84575389948006,188.2842287694974,329.2894280762565
2026-01-28,258390.0,272745.0,475000.0,1444.5,178.8785046728972,188.81619937694705,328.83350640359987
2026-01-29,258390.0,272745.0,475000.0,1444.5,178.8785046728972,188.81619937694705,328.83350640359987
2026-01-30,258840.0,273220.0,476000.0,1447.0,178.8804422944022,188.81824464409124,328.9564616447823
2026-02-02,259560.0,265000.0,470000.0,1451.0,178.88352860096487,182.6326671261199,323.91454169538247
2026-02-03,258660.0,261534.0,475000.0,1446.0,178.87966804979254,180.86721991701245,328.4923928077455
2026-02-04,258930.0,261500.0,475000.0,1447.5,178.88082901554404,180.65630397236615,328.15198618307426
2026-02-05,257940.0,260500.0,480000.0,1442.0,178.876560332871,180.6518723994452,332.871012482663
2026-02-06,257500.0,259700.0,476500.0,1432.0,179.81843575418995,181.35474860335196,332.7513966480447
2026-02-09,255370.0,253260.0,470000.0,1416.0,180.34604519774012,178.85593220338984,331.92090395480227
2026-02-10,253300.0,251460.0,465000.0,1406.0,180.15647226173542,178.84779516358464,330.7254623044097
2026-02-11,252180.0,250380.0,465000.0,1400.0,180.12857142857143,178.84285714285716,332.14285714285717
2026-02-12,252250.0,250000.0,465000.0,1395.0,180.82437275985663,179.21146953405017,333.3333333333333
2026-02-13,251680.0,252376.0,465000.0,1399.5,179.8356555912826,180.3329760628796,332.2615219721329
2026-02-18,251050.0,252400.0,465000.0,1396.0,179.8352435530086,180.80229226361033,333.0945558739255
2026-02-19,249780.0,251160.0,465000.0,1389.0,179.82721382289418,180.8207343412527,334.7732181425486
2026-02-20,248000.0,251500.0,456000.0,1376.0,180.2325581395349,182.77616279069767,331.3953488372093
2026-02-23,247100.0,250520.0,455000.0,1370.5,180.29916089018607,182.7946005107625,331.9956220357534
2026-02-24,249500.0,250300.0,455000.0,1380.5,180.73161897863093,181.31111915972474,329.5907279971025
2026-02-25,251600.0,247500.0,460000.0,1399.0,179.84274481772695,176.91208005718372,328.80629020729094
2026-02-26,253250.0,244825.0,465000.0,1408.0,179.8650568181818,173.88139204545453,330.2556818181818
2026-02-27,250000.0,242900.0,465000.0,1397.0,178.9549033643522,173.87258410880457,332.85612025769507
2026-03-02,250900.0,236300.0,460000.0,1395.0,179.85663082437276,169.39068100358423,329.7491039426523
2026-03-03,254500.0,242000.0,465000.0,1415.0,179.85865724381625,171.02473498233215,328.6219081272085
2026-03-04,251850.0,239350.0,460000.0,1400.5,179.82863263120313,170.9032488397001,328.45412352731165
2026-03-05,253000.0,239000.0,460000.0,1407.0,179.81520966595593,169.86496090973702,326.9367448471926
2026-03-06,260000.0,251000.0,465000.0,1416.0,183.61581920903956,177.25988700564972,328.3898305084746
2026-03-09,257500.0,253260.0,465000.0,1416.0,181.8502824858757,178.85593220338984,328.3898305084746
2026-03-10,254550.0,247600.0,461500.0,1400.0,181.82142857142858,176.85714285714286,329.64285714285717
2026-03-11,253800.0,250300.0,465000.0,1396.0,181.8051575931232,179.29799426934096,333.0945558739255
2026-03-12,253000.0,256320.0,470000.0,1394.5,181.42703477949087,183.8078164216565,337.0383650053783
2026-03-13,254550.0,251800.0,475000.0,1400.0,181.82142857142858,179.85714285714286,339.2857142857143
2026-03-16,253820.0,245000.0,465000.0,1396.0,181.81948424068767,175.50143266475644,333.0945558739255
2026-03-17,255000.0,242000.0,474500.0,1396.0,182.6647564469914,173.35243553008596,339.8997134670487
2026-03-18,255000.0,242500.0,480000.0,1394.0,182.9268292682927,173.95982783357246,344.3328550932568
2026-03-19,256320.0,243850.0,485000.0,1394.5,183.8078164216565,174.86554320545,347.7949085693797
2026-03-20,257000.0,243150.0,485000.0,1390.5,184.82560230133046,174.86515641855448,348.79539733908666
2026-03-25,253500.0,237500.0,483000.0,1377.5,184.0290381125227,172.41379310344828,350.63520871143373
2026-03-26,251415.0,236000.0,484000.0,1368.0,183.7828947368421,172.51461988304092,353.80116959064327
2026-03-27,254100.0,236250.0,440000.0,1382.5,183.79746835443038,170.8860759493671,318.2640144665461
2026-03-30,256965.0,238215.0,440000.0,1398.0,183.80901287553647,170.39699570815452,314.7353361945637
2026-03-31,251300.0,240000.0,440000.0,1382.0,181.83791606367583,173.66136034732273,318.37916063675834
2026-04-01,258300.0,246500.0,440000.0,1394.0,185.2941176470588,176.82926829268294,315.63845050215207
2026-04-06,257400.0,253000.0,440000.0,1393.0,184.78104809763101,181.6223977027997,315.8650394831299
2026-04-07,256000.0,253000.0,440000.0,1392.5,183.84201077199282,181.6876122082585,315.9784560143627
2026-04-08,256000.0,252300.0,440000.0,1387.5,184.5045045045045,181.83783783783784,317.1171171171171
2026-04-09,260680.0,253820.0,432000.0,1381.0,188.76176683562636,183.79435191889934,312.81679942070963
2026-04-10,258600.0,250400.0,440000.0,1370.0,188.75912408759123,182.77372262773721,321.1678832116788
2026-04-13,256000.0,248825.0,430000.0,1354.0,189.06942392909897,183.77031019202363,317.5775480059084
2026-04-14,258800.0,251300.0,430500.0,1364.0,189.73607038123168,184.2375366568915,315.6158357771261
2026-04-15,262000.0,251500.0,430000.0,1359.0,192.7888153053716,185.06254598969832,316.4091243561442
2026-04-16,263100.0,252500.0,430000.0,1358.0,193.74079528718704,185.93519882179675,316.6421207658321
2026-04-17,264330.0,253480.0,430000.0,1364.5,193.7193111029681,185.76768046903626,315.1337486258703
2026-04-20,266760.0,257184.0,430000.0,1377.0,193.72549019607843,186.77124183006535,312.27305737109657
2026-04-21,273300.0,259640.0,430000.0,1375.5,198.69138495092693,188.76045074518356,312.6135950563432
2026-04-22,273800.0,260110.0,430000.0,1378.0,198.69375907111757,188.7590711175617,312.04644412191584
2026-04-23,276600.0,261400.0,430000.0,1392.0,198.70689655172413,187.78735632183907,308.9080459770115
2026-04-24,278100.0,260100.0,430000.0,1399.5,198.7138263665595,185.85209003215434,307.25259021078955
2026-04-27,281600.0,265400.0,429000.0,1417.0,198.72971065631617,187.2971065631616,302.7522935779817
2026-04-28,283000.0,265145.0,430000.0,1404.5,201.49519401922393,188.78248487006053,306.15877536489853
2026-04-29,283412.0,262675.0,430000.0,1391.5,203.67373338124327,188.77111031261228,309.0190441969098
2026-04-30,283310.0,262500.0,422000.0,1391.0,203.67361610352265,188.71315600287562,303.3788641265277
2026-05-04,288000.0,264765.0,430000.0,1402.5,205.3475935828877,188.7807486631016,306.59536541889486
2026-05-05,287800.0,262960.0,440000.0,1393.0,206.60445082555634,188.7724335965542,315.8650394831299
2026-05-06,288200.0,262000.0,435000.0,1388.0,207.63688760806917,188.7608069164265,313.4005763688761
